# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=6][T/m^n] 
+8.6999999999999886e+00 -5.7073825071802298e-01 +7.9168736827806070e+00 -2.8628072605278754e+00 -8.6113277054401692e+01 -2.1218819074402086e+07 
+8.7499999999999893e+00 -5.7076183272333636e-01 +7.9178671035222266e+00 -2.8718911063859167e+00 -8.6298582387453550e+01 -2.1136132654324692e+07 
+8.7999999999999901e+00 -5.7078534672816128e-01 +7.9188541766995835e+00 -2.8807655303444064e+00 -8.6484762400701243e+01 -2.1056391248423412e+07 
+8.8499999999999908e+00 -5.7080879113404159e-01 +7.9198348522356978e+00 -2.8894276808863673e+00 -8.6671682038796448e+01 -2.0980223828402661e+07 
+8.8999999999999915e+00 -5.7083216434250761e-01 +7.9208090800550464e+00 -2.8978747066709571e+00 -8.6859206279202780e+01 -2.0908259348666981e+07 
+8.9499999999999922e+00 -5.7085546475507620e-01 +7.9217768100853858e+00 -2.9061037565613090e+00 -8.7047200158622246e+01 -2.0841126738975402e+07 
+8.9999999999999929e+00 -5.7087869077325770e-01 +7.9227379922544898e+00 -2.9141119796102108e+00 -8.7235528771816377e+01 -2.0779454949726008e+07 
+9.0499999999999936e+00 -5.7090184090247786e-01 +7.9236925747534492e+00 -2.9218974312517729e+00 -8.7424062285452123e+01 -2.0723720886970695e+07 
+9.0999999999999943e+00 -5.7092491405807977e-01 +7.9246405191575926e+00 -2.9294622567373927e+00 -8.7612816404379984e+01 -2.0673718608442407e+07 
+9.1499999999999950e+00 -5.7094790925659311e-01 +7.9255817956538985e+00 -2.9368098608287130e+00 -8.7801876860483162e+01 -2.0629045679282364e+07 
+9.1999999999999957e+00 -5.7097082551453493e-01 +7.9265163744313369e+00 -2.9439436490131454e+00 -8.7991329368649431e+01 -2.0589299618592340e+07 
+9.2499999999999964e+00 -5.7099366184841183e-01 +7.9274442256774185e+00 -2.9508670267503723e+00 -8.8181259624216935e+01 -2.0554077948322229e+07 
+9.2999999999999972e+00 -5.7101641727472474e-01 +7.9283653195799815e+00 -2.9575833993419249e+00 -8.8371753326158668e+01 -2.0522978205082204e+07 
+9.3499999999999979e+00 -5.7103909080996473e-01 +7.9292796263255330e+00 -2.9640961720754553e+00 -8.8562896155371561e+01 -2.0495597926908150e+07 
+9.3999999999999986e+00 -5.7106168147061365e-01 +7.9301871160996491e+00 -2.9704087501881231e+00 -8.8754773779883180e+01 -2.0471534655174501e+07 
+9.4499999999999993e+00 -5.7108418827314478e-01 +7.9310877590874895e+00 -2.9765245388942994e+00 -8.8947471860647852e+01 -2.0450385931748778e+07 
+9.5000000000000000e+00 -5.7110661023402254e-01 +7.9319815254737955e+00 -2.9824469432998568e+00 -8.9141076053707963e+01 -2.0431749310962379e+07 
+9.5500000000000007e+00 -5.7112894636970257e-01 +7.9328683854421875e+00 -2.9881793684675140e+00 -8.9335671998503386e+01 -2.0415222349203646e+07 
+9.6000000000000014e+00 -5.7115119569663209e-01 +7.9337483091754653e+00 -2.9937252193850141e+00 -8.9531345322685297e+01 -2.0400402608978171e+07 
+9.6500000000000021e+00 -5.7117335723124674e-01 +7.9346212668559799e+00 -2.9990879010988021e+00 -8.9728181647322813e+01 -2.0386887647026259e+07 
+9.7000000000000028e+00 -5.7119542998997785e-01 +7.9354872286651021e+00 -3.0042708183912050e+00 -8.9926266579142109e+01 -2.0374275043784928e+07 
+9.7500000000000036e+00 -5.7121741298924200e-01 +7.9363461647833597e+00 -3.0092773762059628e+00 -9.0125685712982360e+01 -2.0362162364959847e+07 
+9.8000000000000043e+00 -5.7123930524545308e-01 +7.9371980453908373e+00 -3.0141109791770031e+00 -9.0326524635921857e+01 -2.0350147205438796e+07 
+9.8500000000000050e+00 -5.7126110577500933e-01 +7.9380428406665162e+00 -3.0187750321405424e+00 -9.0528868919517052e+01 -2.0337827137748308e+07 
+9.9000000000000057e+00 -5.7128281359430511e-01 +7.9388805207891524e+00 -3.0232729396171907e+00 -9.0732804131787759e+01 -2.0324799767095532e+07 
+9.9500000000000064e+00 -5.7130442771972212e-01 +7.9397110559354918e+00 -3.0276081063209377e+00 -9.0938415810692547e+01 -2.0310662675394081e+07 
+1.0000000000000007e+01 -5.7132594716763252e-01 +7.9405344162821327e+00 -3.0317839367284689e+00 -9.1145789469335398e+01 -2.0295013440689586e+07 
+1.0050000000000008e+01 -5.7134737099394406e-01 +7.9413505800784634e+00 -3.0358033098565169e+00 -9.1354994412787434e+01 -2.0277524295430023e+07 
+1.0100000000000009e+01 -5.7136869841505877e-01 +7.9421595587882008e+00 -3.0396680342196172e+00 -9.1565949552452253e+01 -2.0258218283622686e+07 
+1.0150000000000009e+01 -5.7138992868778127e-01 +7.9429613722365282e+00 -3.0433799570469144e+00 -9.1778499702248084e+01 -2.0237224210043740e+07 
+1.0200000000000010e+01 -5.7141106106890749e-01 +7.9437560402434997e+00 -3.0469409260862128e+00 -9.1992489460359366e+01 -2.0214670991951972e+07 
+1.0250000000000011e+01 -5.7143209481522883e-01 +7.9445435826290192e+00 -3.0503527891521030e+00 -9.2207763408662743e+01 -2.0190687542914003e+07 
+1.0300000000000011e+01 -5.7145302918352903e-01 +7.9453240192122365e+00 -3.0536173943511500e+00 -9.2424166102805003e+01 -2.0165402745451100e+07 
+1.0350000000000012e+01 -5.7147386343058915e-01 +7.9460973698113646e+00 -3.0567365897644727e+00 -9.2641542071318810e+01 -2.0138945490504928e+07 
+1.0400000000000013e+01 -5.7149459681318748e-01 +7.9468636542447708e+00 -3.0597122235041669e+00 -9.2859735829376262e+01 -2.0111444666099310e+07 
+1.0450000000000014e+01 -5.7151522858809534e-01 +7.9476228923287300e+00 -3.0625461438836479e+00 -9.3078591847548765e+01 -2.0083029143539201e+07 
+1.0500000000000014e+01 -5.7153575801207979e-01 +7.9483751038798269e+00 -3.0652401993696734e+00 -9.3297954585011965e+01 -2.0053827777323771e+07 
+1.0550000000000015e+01 -5.7155618434190425e-01 +7.9491203087139448e+00 -3.0677962383953470e+00 -9.3517668475202754e+01 -2.0023969432799019e+07 
+1.0600000000000016e+01 -5.7157650683432837e-01 +7.9498585266459338e+00 -3.0702161095512235e+00 -9.3737577922184428e+01 -1.9993582957291279e+07 
+1.0650000000000016e+01 -5.7159672474610423e-01 +7.9505897774904177e+00 -3.0725016616283218e+00 -9.3957527308604128e+01 -1.9962797182551499e+07 
+1.0700000000000017e+01 -5.7161683733398294e-01 +7.9513140810604730e+00 -3.0746547433988529e+00 -9.4177360980858580e+01 -1.9931740944110040e+07 
+1.0750000000000018e+01 -5.7163684385470981e-01 +7.9520314571692863e+00 -3.0766772037817289e+00 -9.4396923268447395e+01 -1.9900543065332808e+07 
+1.0800000000000018e+01 -5.7165674356502538e-01 +7.9527419256293062e+00 -3.0785708918295573e+00 -9.4616058475327875e+01 -1.9869332357700825e+07 
+1.0850000000000019e+01 -5.7167653572166721e-01 +7.9534455062516223e+00 -3.0803376566690717e+00 -9.4834610867929911e+01 -1.9838237627720997e+07 
+1.0900000000000020e+01 -5.7169621958136752e-01 +7.9541422188471085e+00 -3.0819793475304316e+00 -9.5052424692740729e+01 -1.9807387676291909e+07 
+1.0950000000000021e+01 -5.7171579440085374e-01 +7.9548320832262824e+00 -3.0834978138599540e+00 -9.5269344174143740e+01 -1.9776911280526541e+07 
+1.1000000000000021e+01 -5.7173525943684744e-01 +7.9555151191977815e+00 -3.0848949056792092e+00 -9.5485213578765268e+01 -1.9746937257958401e+07 
+1.1050000000000022e+01 -5.7175461404022476e-01 +7.9561913427773838e+00 -3.0861722512402361e+00 -9.5699891817980443e+01 -1.9717594921033416e+07 
+1.1100000000000023e+01 -5.7177385793811331e-01 +7.9568607693545177e+00 -3.0873302616074150e+00 -9.5913347491421021e+01 -1.9688985979791377e+07 
+1.1150000000000023e+01 -5.7179299095195146e-01 +7.9575234179388099e+00 -3.0883690581573342e+00 -9.6125594564018868e+01 -1.9661195824262533e+07 
+1.1200000000000024e+01 -5.7181201290317485e-01 +7.9581793075439000e+00 -3.0892887625099892e+00 -9.6336647028704164e+01 -1.9634309861706611e+07 
+1.1250000000000025e+01 -5.7183092361321597e-01 +7.9588284571849641e+00 -3.0900894963254033e+00 -9.6546518912889042e+01 -1.9608413492896590e+07 
+1.1300000000000026e+01 -5.7184972290350267e-01 +7.9594708858789032e+00 -3.0907713812471966e+00 -9.6755224283870916e+01 -1.9583592123457614e+07 
+1.1350000000000026e+01 -5.7186841059546456e-01 +7.9601066126446458e+00 -3.0913345387282916e+00 -9.6962777251583063e+01 -1.9559931174378723e+07 
+1.1400000000000027e+01 -5.7188698651052261e-01 +7.9607356565021394e+00 -3.0917790904172513e+00 -9.7169191954939421e+01 -1.9537516048929699e+07 
+1.1450000000000028e+01 -5.7190545047009511e-01 +7.9613580364744028e+00 -3.0921051579030894e+00 -9.7374482590815205e+01 -1.9516432157288771e+07 
+1.1500000000000028e+01 -5.7192380229559903e-01 +7.9619737715853143e+00 -3.0923128626924874e+00 -9.7578663383494387e+01 -1.9496764917034701e+07 
+1.1550000000000029e+01 -5.7194204180844799e-01 +7.9625828808610191e+00 -3.0924023262897147e+00 -9.7781748604317656e+01 -1.9478599744674500e+07 
+1.1600000000000030e+01 -5.7196016883005052e-01 +7.9631853833295052e+00 -3.0923736702168698e+00 -9.7983752565493333e+01 -1.9462022058579098e+07 
+1.1650000000000031e+01 -5.7197818318181404e-01 +7.9637812980207050e+00 -3.0922270159260226e+00 -9.8184689621963827e+01 -1.9447117280880675e+07 
+1.1700000000000031e+01 -5.7199608468514107e-01 +7.9643706439662489e+00 -3.0919624849303644e+00 -9.8384574168753289e+01 -1.9433970829017535e+07 
+1.1750000000000032e+01 -5.7201387316143182e-01 +7.9649534401998627e+00 -3.0915801986664024e+00 -9.8583420644995343e+01 -1.9422668128832202e+07 
+1.1800000000000033e+01 -5.7203154843208415e-01 +7.9655297057579562e+00 -3.0910802785242484e+00 -9.8781243544837736e+01 -1.9413294608292878e+07 
+1.1850000000000033e+01 -5.7204911031849281e-01 +7.9660994596777215e+00 -3.0904628458979730e+00 -9.8978057387970424e+01 -1.9405935698656734e+07 
+1.1900000000000034e+01 -5.7206655864204758e-01 +7.9666627209992855e+00 -3.0897280222004655e+00 -9.9173876752241128e+01 -1.9400676827400211e+07 
+1.1950000000000035e+01 -5.7208389322413700e-01 +7.9672195087639937e+00 -3.0888759287818019e+00 -9.9368716249095456e+01 -1.9397603428979248e+07 
+1.2000000000000036e+01 -5.7210111388614426e-01 +7.9677698420154783e+00 -3.0879066873788634e+00 -9.9562590564444491e+01 -1.9396800917124111e+07 
+1.2050000000000036e+01 -5.7211822046696970e-01 +7.9683137390656675e+00 -3.0868211942715535e+00 -9.9755488884680886e+01 -1.9398291338378467e+07 
+1.2100000000000037e+01 -5.7213521287547053e-01 +7.9688512218738312e+00 -3.0856235722870311e+00 -9.9947287197452738e+01 -1.9401879800734110e+07 
+1.2150000000000038e+01 -5.7215209103779519e-01 +7.9693823148107059e+00 -3.0843188625522076e+00 -1.0013782328057358e+02 -1.9407326534011640e+07 
+1.2200000000000038e+01 -5.7216885488007863e-01 +7.9699070422454534e+00 -3.0829121069954040e+00 -1.0032693476606966e+02 -1.9414391831676971e+07 
+1.2250000000000039e+01 -5.7218550432846460e-01 +7.9704254285460641e+00 -3.0814083469946758e+00 -1.0051445924902916e+02 -1.9422836064302634e+07 
+1.2300000000000040e+01 -5.7220203930909108e-01 +7.9709374980801435e+00 -3.0798126241550428e+00 -1.0070023429801563e+02 -1.9432419598680738e+07 
+1.2350000000000041e+01 -5.7221845974809560e-01 +7.9714432752145372e+00 -3.0781299799446158e+00 -1.0088409744937009e+02 -1.9442902839420717e+07 
+1.2400000000000041e+01 -5.7223476557161912e-01 +7.9719427843157407e+00 -3.0763654555258517e+00 -1.0106588621281070e+02 -1.9454046244961601e+07 
+1.2450000000000042e+01 -5.7225095670579906e-01 +7.9724360497497182e+00 -3.0745240921575938e+00 -1.0124543806917316e+02 -1.9465610286277033e+07 
+1.2500000000000043e+01 -5.7226703307677096e-01 +7.9729230958815318e+00 -3.0726109310213365e+00 -1.0142259046382881e+02 -1.9477355465248868e+07 
+1.2550000000000043e+01 -5.7228299461067778e-01 +7.9734039470754992e+00 -3.0706310128861176e+00 -1.0159718081002462e+02 -1.9489042347766493e+07 
+1.2600000000000044e+01 -5.7229884123365160e-01 +7.9738786276961289e+00 -3.0685893789173981e+00 -1.0176904650096681e+02 -1.9500431483284302e+07 
+1.2650000000000045e+01 -5.7231457287183274e-01 +7.9743471621060262e+00 -3.0664910697351968e+00 -1.0193802487946466e+02 -1.9511283500507489e+07 
+1.2700000000000045e+01 -5.7233018945135661e-01 +7.9748095746683045e+00 -3.0643411261309010e+00 -1.0210395327408283e+02 -1.9521359034558255e+07 
+1.2750000000000046e+01 -5.7234569089836440e-01 +7.9752658897448798e+00 -3.0621445885209093e+00 -1.0226666897124119e+02 -1.9530418781510014e+07 
+1.2800000000000047e+01 -5.7236107713898876e-01 +7.9757161316972525e+00 -3.0599064975532557e+00 -1.0242600922916495e+02 -1.9538223440302473e+07 
+1.2850000000000048e+01 -5.7237634809936955e-01 +7.9761603248862727e+00 -3.0576318935230549e+00 -1.0258181127277611e+02 -1.9544533766976066e+07 
+1.2900000000000048e+01 -5.7239150370564296e-01 +7.9765984936716743e+00 -3.0553258167131778e+00 -1.0273391228730794e+02 -1.9549110547070604e+07 
+1.2950000000000049e+01 -5.7240654388394885e-01 +7.9770306624134628e+00 -3.0529933071807513e+00 -1.0288214943736349e+02 -1.9551714611483853e+07 
+1.3000000000000050e+01 -5.7242146856042564e-01 +7.9774568554702512e+00 -3.0506394049254109e+00 -1.0302635985424257e+02 -1.9552106838457778e+07 
+1.3050000000000050e+01 -5.7243627773732808e-01 +7.9778771037732028e+00 -3.0482678247462265e+00 -1.0316644869700700e+02 -1.9550128008901916e+07 
+1.3100000000000051e+01 -5.7245097172287818e-01 +7.9782914733304011e+00 -3.0458779335854831e+00 -1.0330265952105586e+02 -1.9545835484872494e+07 
+1.3150000000000052e+01 -5.7246555090227869e-01 +7.9787000415563227e+00 -3.0434683274078496e+00 -1.0343533947546685e+02 -1.9539309352044087e+07 
+1.3200000000000053e+01 -5.7248001566072959e-01 +7.9791028858709163e+00 -3.0410376035377511e+00 -1.0356483573908427e+02 -1.9530629546397746e+07 
+1.3250000000000053e+01 -5.7249436638343043e-01 +7.9795000836954753e+00 -3.0385843595258746e+00 -1.0369149552700274e+02 -1.9519875940555081e+07 
+1.3300000000000054e+01 -5.7250860345559151e-01 +7.9798917124514901e+00 -3.0361071928877239e+00 -1.0381566607406302e+02 -1.9507128359546646e+07 
+1.3350000000000055e+01 -5.7252272726241882e-01 +7.9802778495628406e+00 -3.0336047015803738e+00 -1.0393769466432380e+02 -1.9492466542401399e+07 
+1.3400000000000055e+01 -5.7253673818912454e-01 +7.9806585724539509e+00 -3.0310754836152771e+00 -1.0405792860777903e+02 -1.9475970176372331e+07 
+1.3450000000000056e+01 -5.7255063662092509e-01 +7.9810339585507357e+00 -3.0285181371594034e+00 -1.0417671525234304e+02 -1.9457718885757819e+07 
+1.3500000000000057e+01 -5.7256442294303922e-01 +7.9814040852800279e+00 -3.0259312606143247e+00 -1.0429440197520555e+02 -1.9437792224569175e+07 
+1.3550000000000058e+01 -5.7257809754068822e-01 +7.9817690300702537e+00 -3.0233134526350218e+00 -1.0441133619442381e+02 -1.9416269672752224e+07 
+1.3600000000000058e+01 -5.7259166079909896e-01 +7.9821288703511639e+00 -3.0206633119226480e+00 -1.0452786536440374e+02 -1.9393230660903890e+07 
+1.3650000000000059e+01 -5.7260511310350004e-01 +7.9824836835531299e+00 -3.0179794375183344e+00 -1.0464433696538818e+02 -1.9368754532440674e+07 
+1.3700000000000060e+01 -5.7261845483912399e-01 +7.9828335471088492e+00 -3.0152604286055871e+00 -1.0476109852860628e+02 -1.9342920572604585e+07 
+1.3750000000000060e+01 -5.7263168639120798e-01 +7.9831785384508374e+00 -3.0125048845309115e+00 -1.0487849760100546e+02 -1.9315807997899227e+07 
+1.3800000000000061e+01 -5.7264480814499175e-01 +7.9835187350148029e+00 -3.0097114049228071e+00 -1.0499688179250464e+02 -1.9287495946770132e+07 
+1.3850000000000062e+01 -5.7265782048572023e-01 +7.9838542142361684e+00 -3.0068785895277936e+00 -1.0511659872726744e+02 -1.9258063497767515e+07 
+1.3900000000000063e+01 -5.7267072379864103e-01 +7.9841850535527126e+00 -3.0040050383589612e+00 -1.0523799608201558e+02 -1.9227589650592342e+07 
+1.3950000000000063e+01 -5.7268351846900911e-01 +7.9845113304027224e+00 -3.0010893514912520e+00 -1.0536142155773595e+02 -1.9196153347388115e+07 
+1.4000000000000064e+01 -5.7269620488207496e-01 +7.9848331222263456e+00 -2.9981301300937844e+00 -1.0548722298450200e+02 -1.9163833453808405e+07 
+1.4050000000000065e+01 -5.7270878341182074e-01 +7.9851504949444125e+00 -2.9951265689480366e+00 -1.0561564486179374e+02 -1.9130704524583489e+07 
+1.4100000000000065e+01 -5.7272125438446186e-01 +7.9854634655286647e+00 -2.9920786643592092e+00 -1.0574641436976565e+02 -1.9096992058908138e+07 
+1.4150000000000066e+01 -5.7273361811405976e-01 +7.9857720372101850e+00 -2.9889861674306211e+00 -1.0587909641795368e+02 -1.9063016561728895e+07 
+1.4200000000000067e+01 -5.7274587491468520e-01 +7.9860762132085830e+00 -2.9858488275162869e+00 -1.0601325569259559e+02 -1.9029098885007050e+07 
+1.4250000000000068e+01 -5.7275802510041762e-01 +7.9863759967412955e+00 -2.9826663934360154e+00 -1.0614845681715414e+02 -1.8995559992320988e+07 
+1.4300000000000068e+01 -5.7277006898533112e-01 +7.9866713910232185e+00 -2.9794386140411460e+00 -1.0628426434573502e+02 -1.8962720908412822e+07 
+1.4350000000000069e+01 -5.7278200688350323e-01 +7.9869623992670951e+00 -2.9761652378321650e+00 -1.0642024276917775e+02 -1.8930902755560141e+07 
+1.4400000000000070e+01 -5.7279383910901327e-01 +7.9872490246835230e+00 -2.9728460130687635e+00 -1.0655595651318909e+02 -1.8900426743327707e+07 
+1.4450000000000070e+01 -5.7280556597594390e-01 +7.9875312704803729e+00 -2.9694806876981188e+00 -1.0669096993176103e+02 -1.8871614174613670e+07 
+1.4500000000000071e+01 -5.7281718779837099e-01 +7.9878091398634847e+00 -2.9660690097273785e+00 -1.0682484731483345e+02 -1.8844786413990159e+07 
+1.4550000000000072e+01 -5.7282870489038351e-01 +7.9880826360361752e+00 -2.9626107265185828e+00 -1.0695715288289094e+02 -1.8820264949037194e+07 
+1.4600000000000072e+01 -5.7284011756606235e-01 +7.9883517621997777e+00 -2.9591055854617796e+00 -1.0708745079246420e+02 -1.8798371337570313e+07 
+1.4650000000000073e+01 -5.7285142613949491e-01 +7.9886165215521476e+00 -2.9555533335839930e+00 -1.0721530511638399e+02 -1.8779427234079286e+07 
+1.4700000000000074e+01 -5.7286263092476786e-01 +7.9888769172896330e+00 -2.9519537177504076e+00 -1.0734027986981445e+02 -1.8763754377509817e+07 
+1.4750000000000075e+01 -5.7287373223597093e-01 +7.9891329526061696e+00 -2.9483064844825737e+00 -1.0746193899816979e+02 -1.8751674607561007e+07 
+1.4800000000000075e+01 -5.7288473038719534e-01 +7.9893846306921779e+00 -2.9446113800414553e+00 -1.0757984636041347e+02 -1.8743509860642232e+07 
+1.4850000000000076e+01 -5.7289562569253250e-01 +7.9896319547369670e+00 -2.9408681505295631e+00 -1.0769356576403153e+02 -1.8739582153048195e+07 
+1.4900000000000077e+01 -5.7290641846607693e-01 +7.9898749279263681e+00 -2.9370765417195068e+00 -1.0780266092946982e+02 -1.8740213604903147e+07 
+1.4950000000000077e+01 -5.7291710902192583e-01 +7.9901135534440746e+00 -2.9332362990866656e+00 -1.0790669551017494e+02 -1.8745726434958097e+07 
+1.5000000000000078e+01 -5.7292769767417262e-01 +7.9903478344705059e+00 -2.9293471681591803e+00 -1.0800523307392869e+02 -1.8756442920418460e+07 
+1.5050000000000079e+01 -5.7293818474392155e-01 +7.9905777819967607e+00 -2.9254095140967529e+00 -1.0809792995620603e+02 -1.8772589257330183e+07 
+1.5100000000000080e+01 -5.7294857057845838e-01 +7.9908034480011301e+00 -2.9214276694509604e+00 -1.0818493380537352e+02 -1.8793800000730697e+07 
+1.5150000000000080e+01 -5.7295885552971160e-01 +7.9910248981373719e+00 -2.9174075350710211e+00 -1.0826655826211888e+02 -1.8819481870197676e+07 
+1.5200000000000081e+01 -5.7296903994958781e-01 +7.9912421980781687e+00 -2.9133550155918955e+00 -1.0834311726283050e+02 -1.8849040970530424e+07 
+1.5250000000000082e+01 -5.7297912418998775e-01 +7.9914554135005140e+00 -2.9092760164957654e+00 -1.0841492482740040e+02 -1.8881883239797603e+07 
+1.5300000000000082e+01 -5.7298910860281493e-01 +7.9916646100854480e+00 -2.9051764436978225e+00 -1.0848229505470498e+02 -1.8917414489770006e+07 
+1.5350000000000083e+01 -5.7299899353996842e-01 +7.9918698535175654e+00 -2.9010622039263785e+00 -1.0854554211572845e+02 -1.8955040363975171e+07 
+1.5400000000000084e+01 -5.7300877935335415e-01 +7.9920712094854700e+00 -2.8969392042482403e+00 -1.0860498026073421e+02 -1.8994166386183713e+07 
+1.5450000000000085e+01 -5.7301846639487430e-01 +7.9922687436814188e+00 -2.8928133524495494e+00 -1.0866092381474587e+02 -1.9034197921819672e+07 
+1.5500000000000085e+01 -5.7302805501642962e-01 +7.9924625218023282e+00 -2.8886905569892303e+00 -1.0871368718982723e+02 -1.9074540184590030e+07 
